Subject,Run Name,Green To Yellow,Yellow To Red,Red To Green,Accel Pedal Changed 10%,Accel Pedal Change Direction,First Stop Frame,Dist From Stop Line,Min Accel After Accel Pedal Change,Max Accel After Accel Pedal Change,Ov Vel at Green To Yellow,Ov Dist at Green to Yellow,Ov Vel at Stop Line,Frame at Stop Line,Vel at Yellow to Red,Event Id
Subj_043OM_,Run_043OM_D3HS_T3IOB,2921156,2922132,2923332,N,-1,2922308,20.17026367,-19.55705452,8.858858109,38.76737976,169.6297363,8.064221382,2923320,2.777968407,311
Subj_043OM_,Run_043OM_D3HS_T3IOB,2977644,2978344,-1,2977744,-1,-1,9999,-2.527571678,2.72355032,47.71034241,205.2695313,50.41386032,2978312,50.6548233,313
Subj_043OM_,Run_043OM_D3HS_T3IOB,2981924,2982900,2984100,2982044,-1,-1,9999,-20.87391853,10.8704052,50.38962936,273.0601563,5.719169617,2984064,12.78491306,314
Subj_043OM_,Run_043OM_FAMILIAR,915734,916702,916710,N,-1,-1,9999,-4.152049541,2.909743547,47.85985947,258.6089844,49.96086121,916594,50.41419601,300
Subj_043OM_,Run_043OM_FAMILIAR,941686,942662,-1,N,1,-1,9999,-1.09288168,3.049221039,42.77748108,184.2265625,45.95258331,942346,45.3945694,304
Subj_043OM_,Run_043OM_FAMILIAR,990870,991870,992074,N,-1,-1,9999,-9.332447052,2.900017977,48.85825729,264.6001953,49.80138779,991746,50.81240082,306
Subj_043OM_,Run_043OM_FAMILIAR,1015974,1016950,-1,N,1,-1,9999,-1.169541121,2.667041063,43.81627274,188.75,45.98186874,1016638,45.03340912,310
Subj_043OM_,Run_043OM_FAMILIAR,1064094,1065070,1066270,N,-1,1065474,1.99375,-26.12532043,12.4883337,50.29277039,271.2398438,11.40205002,1065290,22.45715332,312
Subj_043OM_,Run_043OM_FAMILIAR,1091035,1092011,-1,1091135,-1,-1,9999,-0.166633606,1.736136913,42.83309555,185.2226563,43.93738937,1091703,44.12962723,316
Subj_044OM_,Run_044OM_D1HF_T2OBI,978000,978976,980176,N,1,-1,9999,-18.66696548,10.57546329,37.99687195,207.3847656,2.770116329,979976,9.705809593,301
Subj_044OM_,Run_044OM_D1HF_T2OBI,1012928,1013904,1013948,N,-1,-1,9999,-13.28061867,4.015383244,32.48241425,143.7828125,21.87942696,1013712,21.54587746,305
Subj_044OM_,Run_044OM_D1HF_T2OBI,1069537,1070513,1071713,1069661,-1,1070521,7.859375,-28.43800163,10.2270298,43.4294281,186.8679199,1.140681505,1070497,0.324593395,307
Subj_044OM_,Run_044OM_D1HF_T2OBI,1078625,1079601,1080801,N,-1,1080893,-2.716577148,-12.66644859,12.45108223,37.7180748,205.9311279,4.75151968,1079925,15.29743862,308
Subj_044OM_,Run_044OM_D1HF_T2OBI,1161258,1162234,1163434,N,-1,1163390,5.20703125,-24.83610535,12.15646744,35.83653259,156.1640625,1.361964703,1162750,3.408881664,313
Subj_044OM_,Run_044OM_D1HF_T2OBI,1193202,1194178,1195378,N,-1,-1,9999,-12.74642181,11.90264225,38.56823349,209.884375,4.965151787,1194982,13.51198006,317
Subj_044OM_,Run_044OM_D2HH_T3IOB,1459822,1460798,1461998,N,-1,1460866,11.38476563,-27.55723953,13.17790604,42.8631134,185.0136719,1.879773021,1462766,3.006225109,301
Subj_044OM_,Run_044OM_D2HH_T3IOB,1494206,1495182,1496382,N,-1,1496342,-4.021875,-10.04201412,11.11164379,29.39186478,161.1792969,7.195291519,1495746,10.39406776,305
Subj_044OM_,Run_044OM_D2HH_T3IOB,1575223,1576143,1577343,N,-1,1577467,1.087646484,-11.76162624,9.50793457,33.97694016,174.5842285,4.637690067,1576895,10.40384483,310
Subj_044OM_,Run_044OM_D2HH_T3IOB,1584839,1585815,1587015,N,-1,1586639,-0.754785156,-13.47690392,12.01463127,30.37265205,132.3145508,4.073962212,1585995,4.884163857,311
Subj_044OM_,Run_044OM_D2HH_T3IOB,1642423,1643399,1644599,N,-1,1643463,2.12109375,-27.08650208,10.67351723,37.13626099,161.8789063,10.40837574,1643251,2.246970892,313
Subj_044OM_,Run_044OM_D2HH_T3IOB,1650767,1651743,1652943,N,-1,1653047,-2.109765625,-14.45168114,10.79167366,42.89657211,234.009375,5.533007622,1652467,14.05419922,314
Subj_044OM_,Run_044OM_D3HS_T1BOI,2064698,2065674,2066646,N,-1,2066794,0.037109375,-13.75048447,12.67585182,36.50778198,160.1035156,3.13068676,2066314,6.683978081,301
Subj_044OM_,Run_044OM_D3HS_T1BOI,2091346,2092322,2093522,2091438,-1,2093406,1.658203125,-13.10506821,9.996417999,30.12462616,164.0625,3.404130697,2092826,9.053402901,304
Subj_044OM_,Run_044OM_D3HS_T1BOI,2149562,2150538,2151738,N,-1,-1,9999,-11.68102932,11.31281757,38.06472778,210.9673828,6.268449306,2151222,14.93843651,306
Subj_044OM_,Run_044OM_D3HS_T1BOI,2182330,2183306,2184506,N,1,2183494,8.129150391,-19.79741287,10.66894913,33.41073227,144.876709,0.783095181,2183582,3.783728838,310
Subj_044OM_,Run_044OM_D3HS_T1BOI,2250994,2251970,2253170,N,-1,-1,9999,-11.92847252,10.68072605,33.19000626,181.9136719,5.231399536,2252470,11.27885532,314
Subj_044OM_,Run_044OM_D3HS_T1BOI,2278706,2279682,2280882,N,1,2280702,-3.168359375,-13.63892365,10.24366093,31.75333977,139.6265625,4.681619167,2279774,6.284401894,317
Subj_044OM_,Run_044OM_FAMILIAR,478106,479082,479122,N,-1,-1,9999,-2.921229362,-0.490714282,41.08163071,222.3804688,38.84112549,478986,38.59877396,300
Subj_044OM_,Run_044OM_FAMILIAR,505298,506274,-1,N,-1,-1,9999,-1.040778518,-0.848484814,40.75970078,176.84375,38.73070526,505998,38.01670074,304
Subj_044OM_,Run_044OM_FAMILIAR,559106,560082,561282,N,-1,561230,7.820898437,-19.51449966,12.59059143,40.20198822,219.8208984,0.736939251,561170,10.7452631,306
Subj_044OM_,Run_044OM_FAMILIAR,591122,592098,-1,N,-1,-1,9999,-1.340707064,0.198754549,37.84357834,164.5527344,36.12612915,591818,35.47750473,310
Subj_044OM_,Run_044OM_FAMILIAR,642446,643422,644622,N,-1,644718,7.104101562,-22.48421288,11.34193325,44.73733521,243.2789063,1.61759305,644530,12.9164362,312
Subj_044OM_,Run_044OM_FAMILIAR,674246,675222,676422,N,-1,676166,1.06640625,-18.83787727,12.92805195,34.24646759,150.9140625,4.930502415,675746,8.303930283,316
Subj_045OM_,Run_045OM_D1HF_T3IOB,1321066,1322042,1323242,N,1,1322130,5.9453125,-30.21405792,10.78829002,48.19096756,208.9238281,5.548144817,1321998,3.271732092,301
Subj_045OM_,Run_045OM_D1HF_T3IOB,1347082,1348058,1349258,N,-1,-1,9999,-18.7728138,9.926535606,46.73791122,254.5855469,3.305571795,1349014,14.70166397,305
Subj_045OM_,Run_045OM_R12HF_T3IOB,1524396,1525124,1526324,N,1,1526008,28.4753418,-18.49510002,9.489173889,43.25200653,172.4455566,12.66789913,1527196,11.64904881,310
Subj_045OM_,Run_045OM_R12HF_T3IOB,1532532,1533508,1534708,1532636,-1,1533604,15.13291016,-28.0098877,11.33240223,41.76232529,180.1390137,8.035378456,1535244,3.285520792,311
Subj_045OM_,Run_045OM_R12HF_T3IOB,1588029,1589005,1590205,N,-1,1589125,3.3828125,-28.84389114,10.89024734,44.07055664,190.1210938,8.321683884,1588921,4.215614319,313
Subj_045OM_,Run_045OM_R12HF_T3IOB,1595285,1596261,1597461,N,1,1596597,2.790625,-22.71224785,1.579426289,46.6619339,252.7691406,9.99547863,1596409,18.97654724,314
Subj_045OM_,Run_045OM_R13HF_T3IOB,1867575,1868551,1869751,N,1,1868623,9.208984375,-28.58258438,10.67598248,46.20343399,198.6308594,3.522049665,1870095,3.266536236,313
Subj_045OM_,Run_045OM_R13HF_T3IOB,1874847,1875823,1877023,N,1,1876255,9.978125,-25.23347092,11.74879074,48.1059494,257.8941406,4.639444828,1877367,15.49876308,314
Subj_045OM_,Run_045OM_D2HS_T1BOI,2142318,2143294,2144494,N,1,2143506,0.955078125,-26.2691555,13.28382683,47.55973816,206.7070313,10.15026569,2143254,7.982288361,301
Subj_045OM_,Run_045OM_D2HS_T1BOI,2164838,2165670,2166870,N,1,-1,9999,-22.68371582,8.832766533,48.28818512,219.0332031,2.464793921,2166910,15.13724041,304
Subj_045OM_,Run_045OM_D2HS_T1BOI,2218790,2219766,2220966,N,-1,-1,9999,-18.68655014,10.04208469,44.2709198,240.3428711,1.872273803,2220770,14.24680233,306
Subj_045OM_,Run_045OM_D2HS_T1BOI,2245270,2246198,2247398,N,-1,2246498,6.6640625,-23.22960663,12.10754967,49.1000061,198.2150879,3.093143463,2246342,8.873691559,310
Subj_045OM_,Run_045OM_D2HS_T1BOI,2305678,2306654,2307854,N,-1,2307594,-1.730859375,-16.23921013,10.48571396,43.99665833,238.4195313,8.170955658,2306942,17.44109917,314
Subj_045OM_,Run_045OM_D2HS_T1BOI,2327582,2328558,2329758,N,-1,2328754,12.91953125,-23.53728294,10.97306824,48.03329086,208.0542969,6.666973114,2330198,5.560458183,317
Subj_045OM_,Run_045OM_D3HH_T2OBI,2595377,2596353,2597553,2595457,-1,2596873,14.03320313,-20.67097282,9.362912178,50.22288132,272.6757813,6.803771973,2598105,17.38681793,301
Subj_045OM_,Run_045OM_D3HH_T2OBI,2622633,2623609,2624809,N,-1,2623813,14.38046875,-25.39574432,11.47396946,46.47784424,201.6304688,7.285826683,2625309,5.744509697,305
Subj_045OM_,Run_045OM_D3HH_T2OBI,2677121,2678097,2678125,N,-1,2678277,-3.415283203,-23.9287796,10.66174412,45.77485275,197.5100098,14.53363705,2677993,8.32989502,307
Subj_045OM_,Run_045OM_D3HH_T2OBI,2685209,2686185,2687385,2685385,-1,-1,9999,-20.70736313,10.21114922,43.80694962,238.2665771,1.12079668,2687153,13.13181782,308
Subj_045OM_,Run_045OM_D3HH_T2OBI,2758825,2759797,2759801,N,1,2759945,-4.31640625,-29.06982613,11.09785557,51.4881897,222.1210938,17.04323006,2759677,7.755560398,313
Subj_045OM_,Run_045OM_D3HH_T2OBI,2785401,2786377,2787577,N,1,2787533,10.54453125,-20.18470192,9.873706818,47.15720367,255.1207031,4.715495586,2788105,14.64025402,317
Subj_045OM_,Run_045OM_FAMILIAR,762530,763506,764706,N,-1,-1,9999,-28.86984253,10.67297935,44.49274826,239.8023438,4.051187992,764906,7.706145763,300
Subj_045OM_,Run_045OM_FAMILIAR,789722,790698,791898,N,1,790802,-14.80859375,-29.75942612,12.95416451,48.34103775,209.6230469,24.72123718,790498,8.191055298,304
Subj_045OM_,Run_045OM_FAMILIAR,845198,846174,847374,N,1,-1,9999,-20.39483261,9.745004654,44.36856842,239.9136719,2.745579004,847130,11.65496159,306
Subj_045OM_,Run_045OM_FAMILIAR,872950,873926,875126,873114,-1,874054,15.33618164,-30.44151115,10.98406124,47.61330414,204.8410645,0.310972184,875142,2.970115662,310
Subj_045OM_,Run_045OM_FAMILIAR,925130,926106,927310,925238,-1,-1,9999,-19.50891876,10.12710571,44.89092636,243.4429688,1.983285785,927006,13.57531929,312
Subj_045OM_,Run_045OM_FAMILIAR,952758,953734,954934,952862,-1,953994,17.6484375,-21.73890495,10.43973923,43.80489731,189.9707031,8.907306671,955538,4.907534122,316
Subj_047OF_,Run_047OF_D1HS_T2IBO,2390110,2391006,2391254,N,-1,-1,9999,-8.423768997,0.767339587,41.05524445,223.7070313,41.45981216,2390970,41.40238571,301
Subj_047OF_,Run_047OF_D1HS_T2IBO,2418326,2419158,2419454,N,1,-1,9999,-5.357532024,0.6702438,39.88949966,172.5445313,38.61636734,2419026,38.85943604,305
Subj_047OF_,Run_047OF_D1HS_T2IBO,2476286,2477262,2478462,N,-1,2478174,16.03417969,-18.41421509,9.845191002,37.4756012,162.8562012,8.009477615,2479046,3.806488037,307
Subj_047OF_,Run_047OF_D1HS_T2IBO,2484902,2485878,2487078,N,1,2486778,9.986547852,-18.94608116,12.03786945,39.95635223,218.2254395,3.951221228,2487450,13.53253841,308
Subj_047OF_,Run_047OF_D1HS_T2IBO,2569398,2570374,2571574,N,-1,2570458,15.1640625,-18.69262886,10.45277309,35.25996017,153.0839844,4.71057415,2571970,2.405233383,313
Subj_047OF_,Run_047OF_D1HS_T2IBO,2601622,2602598,2603798,N,1,-1,9999,-12.47019863,11.41700649,37.20618439,201.7105469,2.357509136,2604086,10.49269772,317
Subj_047OF_,Run_047OF_D2HF_T1BIO,2877911,2878887,2880087,N,-1,2879051,11.72460938,-20.30314827,10.30720043,42.21773529,182.9257813,3.161695242,2880447,5.387946606,301
Subj_047OF_,Run_047OF_D2HF_T1BIO,2902807,2903783,2904983,N,-1,2904651,8.265625,-11.39119911,10.43967152,35.37310791,192.5585938,1.101784825,2905247,14.26059055,304
Subj_047OF_,Run_047OF_D2HF_T1BIO,2960983,2961959,2963159,N,-1,2962927,15.90927734,-13.64283657,10.25024414,42.18680573,229.9317383,8.003101349,2963711,14.1970253,306
Subj_047OF_,Run_047OF_D2HF_T1BIO,2992167,2993143,2994343,N,-1,2993351,11.64477539,-13.3979826,10.54174709,34.12313843,147.8793945,5.762487888,2994803,5.568048954,310
Subj_047OF_,Run_047OF_R23HF_T1BIO,3154626,3155602,3156802,N,-1,3156258,14.4078125,-13.74820709,11.26771069,38.33374786,209.5171875,7.987316608,3158002,13.07391453,314
Subj_047OF_,Run_047OF_R23HF_T1BIO,3180650,3181626,3182826,N,-1,3181898,13.51328125,-14.99560261,11.50495625,38.58213425,168.7535156,7.223440647,3183318,6.999876022,317
Subj_047OF_,Run_047OF_D3HH_T3OIB,3408173,3409149,3410349,N,-1,3409489,18.703125,-14.64079571,10.11545849,40.78784561,179.0976563,9.429022789,3410965,7.504245281,301
Subj_047OF_,Run_047OF_D3HH_T3OIB,3438117,3439093,3440293,N,1,3440049,9.230078125,-13.02563477,11.09031296,39.98454285,217.1324219,1.987769961,3440785,13.91514969,305
Subj_047OF_,Run_047OF_FAMILIAR,1796330,1797306,1798506,N,-1,-1,9999,-18.66568756,9.653353691,38.29574966,206.9488281,5.427956581,1798958,7.015685081,300
Subj_047OF_,Run_047OF_FAMILIAR,1826922,1827790,-1,N,-1,-1,9999,-4.153578758,2.09704113,43.11088943,188.6191406,42.66576385,1827630,42.57238388,304
Subj_047OF_,Run_047OF_FAMILIAR,1964774,1965750,1966950,N,-1,1966994,12.94052734,-12.12122726,9.598118782,38.7548027,211.9473633,6.02970314,1967474,11.59041309,306
Subj_047OF_,Run_047OF_FAMILIAR,1995643,1996619,1997819,N,-1,1996771,17.25341797,-17.85730171,10.6343298,37.37324142,162.1259766,5.695687771,1998355,4.460102558,310
Subj_047OF_,Run_047OF_FAMILIAR,2054063,2055039,2056239,N,-1,-1,9999,-12.88625813,9.603818893,38.74669647,211.5513672,2.69678092,2056567,12.32735252,312
Subj_047OF_,Run_047OF_FAMILIAR,2085503,2086479,-1,N,-1,-1,9999,-0.180319637,3.205544472,38.77506256,168.6328125,42.36863708,2086163,44.2456665,316
Subj_048OF_,Run_048OF_D1HH_T3OIB,4619780,4620492,4620756,4619928,-1,-1,9999,-12.11940384,1.742280841,40.1453743,174.4238281,41.15939331,4620452,40.81182861,301
Subj_048OF_,Run_048OF_D1HH_T3OIB,4649988,4650964,4652164,N,-1,4652140,19.73398438,-17.84061813,13.41006851,37.25594711,202.8121094,10.58684254,4652948,6.929180622,305
Subj_048OF_,Run_048OF_D1HH_T3OIB,4730844,4731620,-1,N,-1,-1,9999,-12.14059162,1.462491512,42.18585587,175.3591309,43.88947296,4731480,43.87255859,310
Subj_048OF_,Run_048OF_D1HH_T3OIB,4736228,4737204,4738404,N,1,4738072,19.45273438,-20.89731026,12.82162189,40.92683792,178.3121094,10.85947132,4739076,4.937026978,311
Subj_048OF_,Run_048OF_D1HH_T3OIB,4794428,4795140,4795404,4794624,-1,-1,9999,-1.09065032,1.011047125,43.36548233,186.7792969,42.83015823,4795108,42.9178772,313
Subj_048OF_,Run_048OF_D1HH_T3OIB,4798932,4799908,4801108,N,-1,4801288,22.06796875,-18.78525352,11.04899597,46.31019592,253.1167969,11.35479069,4802008,10.72639275,314
Subj_048OF_,Run_048OF_D2HS_T2IBO,5110594,5111570,5112770,N,1,5112490,22.28515625,-21.17221451,11.85713482,43.34018707,235.9414063,11.83936596,5113546,9.625449181,301
Subj_048OF_,Run_048OF_D2HS_T2IBO,5143482,5144458,5145658,N,1,5144470,21.134375,-27.66394043,11.78028679,43.217556,186.8609375,11.39592552,5146342,0.318830878,305
Subj_048OF_,Run_048OF_D2HS_T2IBO,5198563,5199275,5199539,5199271,-1,-1,9999,-7.396135807,0.121359304,46.75128555,200.4602051,47.00582886,5199239,47.01823044,307
Subj_048OF_,Run_048OF_D2HS_T2IBO,5204171,5205147,5206347,5204271,-1,5206087,17.44052734,-18.73700714,11.78139114,41.18601227,223.3735107,9.855404854,5207047,10.40981483,308
Subj_048OF_,Run_048OF_D2HS_T2IBO,5284716,5285408,5285692,5284840,-1,-1,9999,-1.827269316,1.582336426,32.8129425,141.6386719,35.1624527,5285360,35.07699585,313
Subj_048OF_,Run_048OF_D2HS_T2IBO,5311908,5312884,5314084,N,-1,5313868,19.61289063,-18.54293633,11.4893322,41.84157181,225.2964844,10.66229248,5314792,9.747069359,317
Subj_048OF_,Run_048OF_D3HF_T1BIO,5594694,5595410,5595670,N,-1,-1,9999,-1.195694089,0.676015079,46.3813324,202.3671875,46.67782974,5595378,46.57499695,301
Subj_048OF_,Run_048OF_D3HF_T1BIO,5616990,5617966,5619166,5617094,-1,5618658,20.28710938,-13.95856667,13.29724312,30.6084156,165.203125,11.46988297,5619934,6.271378994,304
Subj_048OF_,Run_048OF_D3HF_T1BIO,5671694,5672670,5673870,N,-1,5673694,23.15537109,-18.16190338,11.91254616,45.58614349,247.9102539,12.05478859,5674934,12.59028149,306
Subj_048OF_,Run_048OF_D3HF_T1BIO,5704694,5705670,5706870,N,1,5705566,18.18774414,-26.42913246,11.69046688,28.04837227,120.8012695,9.348402977,5707710,0,310
Subj_048OF_,Run_048OF_D3HF_T1BIO,5770166,5771142,5772342,N,1,5771886,24.94101563,-17.69108009,12.46898746,39.94274902,218.0289063,12.88746929,5773098,10.93199062,314
Subj_048OF_,Run_048OF_D3HF_T1BIO,5795494,5796470,5797670,N,1,5796682,17.65390625,-19.06683922,12.70847034,45.32357788,197.3921875,10.20905304,5798266,7.278831482,317
Subj_048OF_,Run_048OF_FAMILIAR,4122778,4123754,4123994,N,-1,-1,9999,-14.17211437,4.70294714,42.12863922,228.7359375,28.2840519,4123814,27.58992195,300
Subj_048OF_,Run_048OF_FAMILIAR,4152658,4153634,-1,N,-1,-1,9999,-0.855043113,2.852228403,37.76757431,163.6171875,39.87823868,4153326,40.22152328,304
Subj_048OF_,Run_048OF_FAMILIAR,4204114,4205090,4205118,N,-1,-1,9999,-9.445691109,1.728693247,44.1665802,240.7178711,43.45262527,4204998,43.46134567,306
Subj_048OF_,Run_048OF_FAMILIAR,4237362,4238338,-1,N,-1,-1,9999,-1.067121625,1.270697832,42.30567551,182.8503418,42.37199402,4238046,41.87001038,310
Subj_048OF_,Run_048OF_FAMILIAR,4287974,4288950,-1,N,-1,-1,9999,-16.13909149,1.811758399,44.19972992,240.8355469,45.45879745,4288834,45.66793823,312
Subj_048OF_,Run_048OF_FAMILIAR,4316990,4317966,-1,N,-1,-1,9999,-0.661718726,2.571119308,37.48866653,163.2539063,40.33415985,4317650,41.74179077,316
Subj_049OF_,Run_049OF_D1HF_T1BOI,1114794,1115486,-1,1114862,-1,-1,9999,-1.592627406,2.658688545,53.03623199,229.4296875,56.61164474,1115462,56.79168701,301
Subj_049OF_,Run_049OF_D1HF_T1BOI,1135450,1136426,1137626,N,1,1137314,13.09179688,-17.70143127,12.1916523,32.65398788,174.9023438,7.237454891,1138126,5.953200817,304
Subj_049OF_,Run_049OF_D1HF_T1BOI,1187362,1188342,1189538,N,-1,1189466,7.550390625,-18.5359726,13.33768368,43.75773239,238.1612305,0.756175876,1189250,14.58283043,306
Subj_049OF_,Run_049OF_D1HF_T1BOI,1215562,1216538,1217738,N,-1,1217342,11.22680664,-26.90406609,13.04353809,34.41587067,146.9499512,5.814325809,1218286,2.294637203,310
Subj_049OF_,Run_049OF_D1HF_T1BOI,1275890,1276866,1278066,N,1,1277854,11.228125,-13.34810638,13.46185589,42.05551147,230.1324219,5.844699383,1278506,16.47846031,314
Subj_049OF_,Run_049OF_D1HF_T1BOI,1298978,1299954,1301154,N,-1,1300170,16.64414063,-20.0783062,13.6633606,42.07749557,182.2320313,1.417955875,1300934,6.216243267,317
Subj_049OF_,Run_049OF_D2HH_T2OBI,1578432,1579408,1580608,N,-1,1580028,22.44335938,-20.2229557,11.88320065,45.43319702,246.1308594,7.723651409,1581052,16.99077606,301
Subj_049OF_,Run_049OF_D2HH_T2OBI,1607512,1608488,1609688,N,-1,1609636,8.542578125,-30.13142967,14.05437469,46.04748917,199.1832031,2.106410503,1610232,4.94820118,305
Subj_049OF_,Run_049OF_D2HH_T2OBI,1659104,1659800,-1,1659176,-1,-1,9999,-2.928956985,2.658218384,49.67873383,213.7697754,52.56196594,1659772,52.77171707,307
Subj_049OF_,Run_049OF_D2HH_T2OBI,1663560,1664536,1665736,N,1,1665068,14.50107422,-18.22865486,11.9271431,48.24308777,263.2419189,7.963584423,1666252,19.79299736,308
Subj_049OF_,Run_049OF_D2HH_T2OBI,1737000,1737976,1739176,1737228,-1,1737896,17.86328125,-30.2015686,12.52688694,41.6601944,179.6738281,2.487359762,1739540,0,313
Subj_049OF_,Run_049OF_D2HH_T2OBI,1765148,1766124,1767324,N,1,-1,9999,-20.15085602,12.65202999,44.60731125,242.7886719,1.537649512,1767312,17.67697334,317
Subj_049OF_,Run_049OF_D3HS_T3IOB,2042140,2043116,2044316,N,-1,2043280,19.35351563,-27.10684013,12.37448692,43.35436249,189.4609375,10.75613022,2044928,5.527880192,301
Subj_049OF_,Run_049OF_D3HS_T3IOB,2072788,2073764,2074964,N,-1,2074060,18.75546875,-29.8171978,13.98328781,39.73330688,216.1304688,2.507893562,2075580,15.58310223,305
Subj_049OF_,Run_049OF_D3HS_T3IOB,2149172,2149932,2151132,N,-1,2150876,11.22705078,-13.25990009,13.81730366,40.73275375,175.6945801,5.928577423,2151548,16.01763153,310
Subj_049OF_,Run_049OF_D3HS_T3IOB,2157020,2157996,2159196,N,-1,2157956,11.73032227,-30.09980011,12.26058292,36.14570999,156.3890137,5.965995789,2159668,0,311
Subj_049OF_,Run_049OF_D3HS_T3IOB,2211996,2212972,2214172,N,-1,2213712,10.69726563,-29.15818977,13.28155041,46.15493011,198.9804688,4.959755898,2214568,4.152159214,313
Subj_049OF_,Run_049OF_D3HS_T3IOB,2219932,2220908,2222108,N,1,2221792,12.36875,-13.86432171,11.8103323,46.2387619,252.0757813,6.379996777,2222616,15.42245197,314
Subj_049OF_,Run_049OF_FAMILIAR,545908,546884,546900,N,-1,-1,9999,-7.164295673,2.919261217,40.80708313,221.7632813,42.39800644,546776,43.2590332,300
Subj_049OF_,Run_049OF_FAMILIAR,569636,570612,-1,N,1,-1,9999,-1.118813992,2.79995513,46.07635117,198.8808594,47.32351685,570320,49.45104599,304
Subj_049OF_,Run_049OF_FAMILIAR,619156,620132,621332,N,-1,621300,14.09775391,-28.93523026,12.49831581,45.35388947,245.4058594,7.810937405,621812,14.07881641,306
Subj_049OF_,Run_049OF_FAMILIAR,649740,650716,651916,N,1,650660,25.89794922,-30.36957169,12.03735828,46.14295578,199.467041,2.151510715,652248,0,310
Subj_049OF_,Run_049OF_FAMILIAR,700060,701036,702236,N,-1,701692,14.14023437,-18.68783188,12.8155632,46.76797867,253.3335938,8.099898338,702812,14.81572819,312
Subj_049OF_,Run_049OF_FAMILIAR,728656,729632,730832,728812,-1,730388,13.22851563,-29.68707275,11.07822609,44.60087967,193.1875,6.771667004,731296,2.704302311,316
Subj_053OF_,Run_053OF_D1HH_T2IBO,3750872,3751736,3751948,3751260,1,-1,9999,-4.802103043,2.921098709,41.9730835,227.3261719,45.68580627,3751704,45.93912506,301
Subj_053OF_,Run_053OF_D1HH_T2IBO,3779624,3780428,3780676,3779680,-1,-1,9999,-7.015313148,1.604713202,44.38352966,191.7496094,44.27545547,3780308,44.8184433,305
Subj_053OF_,Run_053OF_D1HH_T2IBO,3831153,3831853,3832129,3831289,-1,-1,9999,-1.172506928,2.002780199,45.01363754,193.9355469,46.84335327,3831821,46.99573135,307
Subj_053OF_,Run_053OF_D1HH_T2IBO,3836001,3836977,3838177,N,1,-1,9999,-26.55862045,12.16213512,48.59950638,264.4777588,8.862288475,3838621,9.457015038,308
Subj_053OF_,Run_053OF_D1HH_T2IBO,3914201,3914905,3915177,N,-1,-1,9999,0.076088168,2.045192957,44.68360138,193.5488281,47.1301918,3914869,47.33851624,313
Subj_053OF_,Run_053OF_D1HH_T2IBO,3939049,3940025,3941225,N,-1,-1,9999,-19.21338654,12.29128742,39.22543335,214.6851563,5.523970604,3941277,7.718700409,317
Subj_053OF_,Run_053OF_D2HS_T1BIO,4266633,4267341,4267609,N,-1,-1,9999,-1.139928102,2.595301151,45.52084351,197.9433594,47.17052078,4267317,47.34063339,301
Subj_053OF_,Run_053OF_D2HS_T1BIO,4288537,4289513,-1,4288745,-1,-1,9999,-0.578140378,4.910452366,30.45383453,163.4765625,39.11079025,4289265,41.36713791,304
Subj_053OF_,Run_053OF_D3HF_T3OIB,5028032,5028752,5029008,N,-1,-1,9999,-1.20735085,1.595539808,47.88399124,208.5097656,47.49068451,5028728,47.58316422,301
Subj_053OF_,Run_053OF_D3HF_T3OIB,5055545,5056521,5057721,5055601,-1,-1,9999,-20.35795593,10.62954807,44.73811722,242.7886719,4.869269848,5058093,6.424062729,305
Subj_053OF_,Run_053OF_D3HF_T3OIB,5133129,5133977,5135177,N,-1,5135601,4.303710938,-13.83506584,14.81589699,37.00266647,175.1604004,4.119666576,5135281,8.455850601,310
Subj_053OF_,Run_053OF_D3HF_T3OIB,5142289,5143265,5144465,N,-1,5143285,9.637792969,-24.55789185,14.49683857,35.90369797,156.0694336,1.81454277,5144629,0.890504062,311
Subj_053OF_,Run_053OF_D3HF_T3OIB,5198361,5199065,5199337,N,-1,-1,9999,-7.453836918,2.858643293,42.03755188,182.7558594,44.26630783,5199029,44.55055618,313
Subj_053OF_,Run_053OF_D3HF_T3OIB,5203201,5204177,5205377,N,1,-1,9999,-20.70133781,13.65507412,45.075737,244.0835938,4.286613464,5205229,12.12486649,314
Subj_053OF_,Run_053OF_FAMILIAR,3077411,3078387,3079587,N,-1,3078567,69.75351563,-27.24712563,10.48609352,42.25793076,229.4292969,13.58267689,3080375,2.453356028,300
Subj_053OF_,Run_053OF_FAMILIAR,3106491,3107467,-1,N,1,-1,9999,-4.885372639,2.088140488,45.90161514,198.0253906,47.08058548,3107167,45.43658829,304
Subj_053OF_,Run_053OF_FAMILIAR,3157171,3158147,3159347,N,-1,3158271,35.47275391,-29.45836639,11.59908295,44.62934494,241.0206055,7.575762749,3159775,5.250607491,306
Subj_053OF_,Run_053OF_FAMILIAR,3188003,3188979,-1,N,-1,-1,9999,-1.125748754,0.954616547,43.53977203,188.4995117,44.18811798,3188683,43.94367218,310
Subj_053OF_,Run_053OF_FAMILIAR,3238171,3239147,3240347,N,-1,-1,9999,-20.0674305,10.11935902,45.53760529,246.0855469,7.394868374,3240779,9.404924393,312
Subj_053OF_,Run_053OF_FAMILIAR,3268731,3269707,-1,N,-1,-1,9999,-1.011215568,3.114378452,39.67074203,171.328125,43.74403,3269379,45.10023117,316
